##name	Computer Abbreviations v1.5
##sourceLang	English
##targetLang	English
##bgl_sourceCharset	cp1252
##bgl_targetCharset	cp1252
##bgl_defaultEncoding	cp1252
##bgl_sourceEncoding	cp1252
##bgl_targetEncoding	cp1252
##sourceCharset	UTF-8
##targetCharset	UTF-8
##utf8Encoding	
##spellingAlternatives	
##caseSensitive	
##bgl_middleUpdated	2002/09/29, 22:18
##author	ilker akkaya
##description	Computer Abbreviations and File Extensions
##bgl_creationTime	2000/10/12, 20:29
8EAF66FD.bmp	File: 8EAF66FD.bmp
.CTG	Cartridge Definition File<BR> ChessBase Opening Book<BR> Canon Powershot Pro 70 Info File<BR>
CTI	Computer-Telephony Integration
.CTL	Setup Information (various)<BR> User Control (various)<BR>
.CTM	FreeBSD Content Management File<BR> Java Charge Transaction Matrix File<BR> Crazytalk Talking Animation File<BR> Maxagrid CTM File (text format)<BR> SDR99 Speech Recognition Task Time Marked Conversation Input<BR> Content Delivery Service (Web site pending as of Feb 2002)<BR>
CTOS	Computerized Tomography Operating System + Convergent Technologies Operating System
.CTP	American Greetings Greeting Cards<BR> ChemDraw Template<BR>
CTPA	Coax-to-Twisted-Pair Adapter
CTRCO	Calculating,Tabulating,Recording Company (The name of this company was changed to International Business Machines by Thomas J. Watson, Sr.)
CTRL	Control
CTS	Clear To Send + Computer Telephony Solution [IBM] + Customer Telephone System
CTSS	Compatible Time Sharing System
.CTT	MSN Messenger List of E-mail Contacts<BR> LabView File<BR>
.CTX	Compressed Text<BR> Visual Basic User Control Binary File<BR> Pretty Good Privacy (PGP) Ciphertext File<BR> Microsoft Online Course Text<BR> Microsoft Windows Terminal Server INI Backup File<BR> Chinese Character Input File<BR>
.CTY	SimCity City File<BR>
CUA	Common User Access [IBM]
CUB	Cursor Backward
CUD	Cursor Down
.CUE	Microsoft Cue Cards Data<BR> Description File for a CD-Image<BR>
CUF	Cursor Forward
CUI	Character-Oriented User Interface + Common User Interface [IBM]
.CUL	IconForge/ImageForge Cursor Library<BR>
CUP	Cursor Position
CUPID	Completely Universal Processor I/O Design [AST]
.CUR	Cursor (file name extension)
.CURSOR	Sun Icon/Cursor <BR>
.CURXPTHEME	Cursor XP File (changes look & function of mouse cursor)<BR>
.CUS	AutoCAD Custom Dictionary File<BR>
CUSIP	Committee for Uniform Security Identification Procedures [U.S. Treasury]
.CUT	Dr. Halo Bitmap Graphic <BR> INMOS Transputer Development System Occam Utility Package<BR> Utilitaires (multiple utilities)<BR> DataWave Physiological Data File<BR>
CUTE	Clarkston University Terminal Emulator
CUU	Cursor Up
.CV	Corel Versions Archive<BR> Microsoft CodeView Information<BR>
.CV3	Civilization III Game High Score<BR>
.CV4	Codeview Colors<BR>
.CV5	Canvas version 5
.CVA	Compaq Diagnostics<BR>
.CVF	a href="http://www.microsoft.com/games/trainsim/">Microsoft Train Simulator Cab View File<BR>
.CVG	Image File<BR>
CVGA	Color Video Graphics Array
CVIA	Computer Virus Industry Association
.CVP	WinFax Cover Page<BR> Portrait <BR>
.CVR	WinFax Cover Sheet<BR> ElectraSoft Fax Cover Sheet<BR>
.CVS	Canvas Drawing File<BR> Outlook Express File<BR> Sound File <BR>
CVT	Convert
CVW	CodeView for Windows
.CW3	Crossword Construction Kit Puzzle Group<BR> Claris Works Win 3 Document (now Filemaker)<BR> Chem Draw Molecular Structure (Lewis structures, orbitals and lab apparatuses)<BR>
.CWB	WebNote Document<BR>
CWD	Convert Word to Double Word + Change Working Directory [Internet]
.CWE	Crossword Express<BR>
CWIS	Campus Wide Information Service/System [Internet] + Community Wide Information Service/System [Internet]
.CWK	Claris Works Data also see AppleWorks<BR>
.CWP	Cakewalk SONAR Audio Project<BR>
.CWS	Claris Works Template also see AppleWorks<BR>
.CWW	Crossword Weaver File<BR>
.CWZ	CropWalker File (Agricultural crop recording)<BR>
.CXE	Common XML Envelope<BR>
.CXT	Macromedia Director Protected Cast File<BR> Vegas Jackpot Gold Game Data File<BR>
.CXX	Zortech C++ Program<BR>
CYL	Cylinder
CYMK	Cyan-Yellow-Magenta-Black (color model)
.CYN	Cynex Root55 Program Extension<BR>
.CYP	Cypherus Encrypted Archive<BR>
.D	Dialect Source Code File<BR> D Programming Language Source Code File<BR>
D-CHANNEL	Data Channel
.D$W	MindStor Driver (digital wallet)<BR>
D/A	Digital to Analog
D/R	Direct or Reverse
D/S	Dhrystone Per Second
.D00	Ganbatte! Winamp Plug-in<BR>
.D01	Ganbatte! Winamp Plug-in<BR> Note: .D00 and .D01 formats created by Jens-Christian Huus<BR> of the Vibrants and contains OPL2 music data.
.D11	Macro Mania Data File<BR>
D2C	Decimal To Character [REXX]
.D2D	3D Fassade Plus 2D/3D Object File<BR>
.D2I	Shadowmaster Diablo II LOD Character Editor File<BR>
.D2S	Diablo II Character and Equipment File<BR>
D2T2	Dye Diffusion Thermal Transfer (printing)
.D2V	DVD Ripper File<BR>
D2X	Decimal To Hexadecimal [REXX]
.D3D	CorelDream 3D File<BR> Direct3D File<BR>
.D3F	Microsoft MechCommander 2 Encyclopedia<BR>
.D64	Commodore 64 Emulator Disk Image<BR>
.D8A	AmBiz Productivity Pak Catalog<BR>
.D??	MicroSim PCBoard NC Drill Data File (?? is the page number within the job) .D_1 Polytext Ma'archot Meida Co. S"TaM ("Sifriyah Toranit M'muchshevet" - Computerized Torah Library)<BR>
.D_3	Polytext Ma'archot Meida Co. S"TaM ("Sifriyah Toranit M'muchshevet" - Computerized Torah Library)<BR>
.DA?	Star Trek Generations Saved Games (?=0 to 9 with .DA9 being autosave and .DA0-.DA8 nine numbered slots)<BR>
DAA	Data Access Arrangement + Decimal Adjust for Addition
DAB	Digital Audio Broadcasting
DAC	Data Acquisition and Control + Digital to Analog Converter + Dual Attachment Concentrator
DAD	Desktop Application Director [Borland]
DAE	Digital Audio Extraction
.DAF	OM2 911 Xchange Version 3 & 6 Document<BR>
DAI	Distributed Artificial Intelligence
DAL	Data Access Language [Apple Computer] + Disk Access Lockout
DAM	Data Acquisition and Monitoring
DAMPS	Digital AMPS
.DAN	ATI Radeon Video Driver File<BR>
.DAO	Windows Registry Backup<BR> IsoBuster File<BR>
DAP	Data Access Protocol [DEC] + Developer Assistance Program
DAPIE	Developers Application Programming Interface Extensions
.DARBY	TheWord & Bible Companion Darby's Bible Translation Bible<BR>
DARI	Database Application Remote Interface [IBM]
DARMS	Digital Alternate Realization of Musical Symbols
DART	Digital Audio Reconstruction Technology
DAS	Decimal Adjust for Subtraction + Dual-Attached Station
DASD	Direct Access Storage Device [IBM]
DAT	Digital Audio Tape + Disk Array Technology
DATACOM	Data Communications
DAV	Digital Audio-Video
DAVIC	Digital Audio-Visual Council
.DAWN	Experimental File Format (.DAWN)<BR>
.DAZ	Poser 3D File<BR>
.DB	Paradox Database<BR> Progress Database<BR> Solid Database<BR> WindowsXP Thumbnail Database (THUMBS.DB)<BR> ANSYS Database<BR> SmartWare Office Pac File (requires login)<BR> Oracle Database<BR> ArcView Object Database File (also ODB)<BR>
.DB$	dBASE Temporary File<BR> Clarion Modula-2 Debug Info<BR>
DB2	Database 2
.DB3	dBASE III File<BR>
.DBA	DataEase Data File<BR> DarkBASIC File<BR>
.DBB	ANSYS Database Backup<BR> Mopheus Music File<BR>
DBC	Device Bay Controller
DBCS	Delivery Bar Code Sorter + Double-Byte Character Set
.DBD	Clarion Modula-2 Debug Info<BR> Business Insight Data<BR> Oracle Record Type<BR>
.DBE	ActiveSync Backup File (Pocket PC backup)<BR>
.DBF	Database (file name extension)
.DBG	Microsoft C++ Symbolic Debugging Info<BR> Oracle Generator File<BR> ArcView Problem Debug Log File<BR>
.DBI	Photo Soap2 File<BR> Borland Database Explorer Information<BR>
DBIS	Dun & Bradstreet Information Services
.DBK	dBase Database Backup<BR> Orcad Schematic Capture Backup File<BR>
.DBL	WindowsXP Product Activation File (if on WPA.DBL in the System32 folder)<BR>
.DBM	Cold Fusion Template<BR> DataBoss Menu Template<BR> DataEase Data File<BR> OzWin CompuServe E-mail/Forum Access SYSOP File<BR>
DBMS	Data Base Management System
.DBO	dBase IV Compiled Program File<BR> DB/TextWorks Database Directory (into .DBR file)<BR>
.DBOOK	Pocket Diary Text<BR>
.DBQ	Paradox Memo<BR> AutoCAD DB Query File<BR>
.DBR	Comdial VMMI Database<BR> DB/TextWorks Database<BR>
.DBS	SQL Format Database<BR> Word Printer Description File<BR> DB/TextWorks Database Textbase Structure File<BR>
.DBT	Database Text File <BR> Oracle Template<BR> Foxbase Memo<BR> AutoCAD R2000 DB Template File<BR>
.DBV	Flexfile Memo Field File<BR>
.DBW	DataBoss Database File<BR>
.DBX	Database (multiple programs)<BR> DataBeam Image<BR> Microsoft Visual Foxpro Table<BR>
DC	Data Collection + Data Communication + Data Control + Device Control + Direct Current
.DC2	DesignCAD CAD File<BR> Kodak DC25 Digital Camera File<BR> DC2-PC Motion Control Command Language File<BR>
.DC5	DataCAD Drawing File<BR>
.DCA	Visual Basic Active Designer Cache<BR> IBM DisplayWrite Document Content Architecture Text File<BR> D-PAS Portfolio Manager File <BR>
DCAF	Distributed Console Access Facility [IBM]
DCAM	Digital Camera + Direct Chip Attach Module
.DCB	Concordance Database Control Block<BR>
DCC	Data Country Code + Digital Command Control + Digital Compact Cassette + Direct Cable/Client Connection + Display Combination Code
.DCD	Document Content Description File <BR> FORTRAN Data File <BR> INMOS Transputer Development System Occam Object Code<BR> Dynamic-CD-Wizard Project File<BR>
DCE	Data Circuit-Terminating Equipment + Data Communications Equipment + Distributed Computing Environment [OSF] + Distributed Computing Equipment
DCED	Distributed Computing Environment Daemon
.DCF	Design Rule for Camera File Systems File<BR> DynSite Configuration File<BR> Dyadic Data File<BR> Disk Image File<BR>
DCI	Display Control Interface
DCL	Data Control Language + Declaration + DEC Command Language [DEC] + Device Clear + Digital Control Logic + Digital Command Language [Digital]
.DCLST	DC and DC++ Direct Connect <BR>
.DCM	DCM Module Format<BR> Digital Imaging and Communications in Medicine (DICOM) Image <BR>
DCOM	Distributed Component Object Model
.DCP	Delphi Compiled Packages<BR> OS/2 Data CodePage<BR> ArcView Default Codepage File<BR>
.DCR	Shockwave File<BR> Kodak Proprietary Image Format<BR>
DCS	Data Collection System + Data Control System + Desktop Color Separation + Distributed Control System
.DCT	Dictionary (various)<BR> Microsoft Visual Foxpro Database Container<BR> ArcView Geocoding Dictionary File<BR> Delphi Component Template<BR>
DCU	Data-Cache Unit
.DCV	DriveCrypt Volume<BR>
.DCW	Draft Choice for Windows<BR>
.DCX	FAX Image <BR> ElectraSoft Fax<BR> PC-Paintbrush File <BR> Bitmap Graphics <BR> Macros<BR> Microsoft Visual Foxpro Database Container<BR>
.DD	Macintosh Compressed Disk Doubler Archive<BR> C64 Doodle <BR>
DDA	Distributed Data Access + Domain-Defined Attribute
.DDATA	Pocket Diary Text File<BR>
DDB	Device Dependent Bitmap + Device Descriptor Block
DDC	Digital Data Channel [VESA] + Display Data Channel
DDC1	Display Data Channel One
DDCMP	Digital Data Communications Message Protocol [DEC]
DDCS	Distributed Database Connection Services [IBM]
DDD	Data Definition Language + Direct Distance Dialing
DDE	Direct Data Entry + Dynamic Data Exchange [Microsoft]
DDEML	Dynamic Data Exchange Manager Library [Microsoft]
.DDF	BTRIEVE Data Dictionary File (allows other programs to access data)<BR> Bitstream Fontware File<BR> Doom Definition File<BR> Music Library File<BR> Grand Theft Auto 3 File <BR>
.DDI	DiskDupe Image<BR> Disk Doubler Image<BR>
DDK	Device Driver Kit [Microsoft Windows]
DDL	Data Definition Language + Data Description Language
DDM	Distributed Data Management
DDN	Defense Data Network
.DDNA	Miramar Systems Desktop DNA (migration tool)<BR>
DDNS	Dynamic Domain Naming System
DDP	Distributed Data Processing
DDR-SDRAM	Double Data Rate-SDRAM
.DDS	INMOS Transputer Development System Occam Compiler Descriptor<BR> Photoshop Compressed Textures<BR>
.DDT	Neurological Data for Statistical Analysis <BR>
.DDW	CSPro File (combined IMPS and ISSA Census Processing System)<BR>
DDX	Digital Data Exchange
DE	Device End
DEA	Data Encryption Algorithm
.DEB	DOS Debug Script<BR> Debian Linux Package<BR>
DEC	Decrement + Device Clear + Digital Equipment Corporation
DECNET	Digital Equipment Corporation Networking (protocol)
.DEE	Creator Simulation File<BR>
.DEF	ArcView Defaults File (North Arrows, Layout Templates, etc) (ODB format)<BR> ADS Source Code File<BR>
DEFRAG	Defragment
.DEI	Gerber Design Engineered Interface <BR>
DEK	Data Encryption Key
DEL	Delete
DELSTR	Delete String [REXX]
.DEM	ArcView Digital Elevation Model File<BR> Delphi Edit Mask<BR>
DEN	Document Enabled Networking [Novell-Xerox]
.DEO	Creator Simulation File<BR>
.DEP	Setup Wizard Dependency <BR>
.DEPLOY	DeployMaster Setup Script<BR>
.DER	Certificate File<BR>
.DES	Description (file name extension)
.DESK	Card Deck File<BR>
.DESKLINK	Microsoft Windows Explorer Desktop Controls<BR>
DET	Device Execute Trigger
.DEU	ATI Radeon Video Driver File<BR>
.DEV	Device Driver<BR> Device Independent TeX LaTeX File<BR>
.DEX	WinGlucofacts File (diabetes management software)<BR>
.DEZ	DES Encrypted Zip File<BR>
.DF	Lightscape Parameters<BR>
.DF1	Omnis7 and Omnis Studio Database File (also .DF2, .DF3, etc.)<BR>
.DFA	Amateur Strip Poker Data File (NOTE: Site opens with barely-clad ladies)<BR>
DFC	Data Flow Control
.DFCLASS	Together ControlCenter Development Tool<BR>
.DFCOMPONENT	Together ControlCenter Development Tool<BR>
.DFD	File Flow Diagram Graphic<BR>
.DFF	Digital Animation Format<BR> Grand Theft Auto 3 Export Format <BR>
.DFI	Digifont Outline Font Description<BR>
.DFL	Signature Default Program Settings<BR>
.DFM	Borland C++ Builder 6 Form<BR> Delphi Form<BR> Datafax Image<BR> File Flow Diagram Model <BR>
.DFN	Winyaps Style<BR> DFNWarrior Itemlist<BR> Definition File (various and often ASCII)<BR> TalkAssist Icon String Meaning<BR> Integrated Translation Environment<BR>
DFP	Digital Flat Panel
.DFPACKAGE	Together ControlCenter Development Tool<BR>
DFS	Distributed File System
.DFSEQUENCE	Together ControlCenter Development Tool<BR>
DFSMS	Data Facility Storage Management Subsystem [IBM]
DFT	Design For Testability + Diagnostic Function Test + Discrete Fourier Transform + Distributed Function Terminal
DFU	Data File Utility
.DFV	Word Print Format Template <BR> GYYR DVMS Digital CCTV Recording<BR>
.DFWEBAPPLICATION	Together ControlCenter Development Tool<BR>
.DFX	AutoCAD Vector Graphics File<BR>
.DG	Autotrol Graphics<BR>
.DGC	TurboTax-related File<BR>
DGIS	Direct Graphics Interface Standard
.DGK	Delcam Powershape/Powermill (3D CAD)<BR>
.DGN	Microstation CAD Drawing File<BR> Intergraph Graphics<BR> Dragon 32 Emulator<BR> Bentley, MicroStation, CAD ArcView Design Drawing File (Intergraph)<BR>
.DGO	Dimitrius Settings File (Dimitrius is program author)<BR>
.DGR	Fax Page (Microsoft Outlook Express)<BR> DART Pro 98 File Group Details<BR> Keeptool ER Diagrammer<BR>
.DGS	AT Advanced Diagnostics File<BR>
.DH	Geoworks Dependency Information File<BR>
DHCP	Dynamic Host Configuration Protocol
.DHE	Microsoft Help Workshop Dialog Box Help Editor Document
DHL	Dynamic Head Loading
.DHP	Dr. Halo PIC (file name extension)
.DHT	Gauss Data File<BR> Ox Object-Oriented Matrix Programming Language Gauss Data File<BR>
DHTML	Dynamic HTML
DI	Data In + Destination Index
.DIA	Computer Support Corp Diagraph Graphics File<BR> DIA Drawing<BR>
.DIB	Device-Independent Bitmap Graphic (.BMP file without .BMP header) <BR>
DIBOL	DEC Business Oriented Language
.DIC	Dictionary (various)<BR>
.DICPROOF	Dictionary Proofing File (CUSTOM.DICPROOF - Microsoft Office Programs using Proofing)<BR>
DID	Direct Inward Dialing
DIDS	Distributed Intrusion Detection System
.DIF	Data Interchange Format<BR> DIFF Command Output (patch script)<BR> DVCPRO or DV Video File <BR>
DIFFSENS	Differential Sense
.DIG	Text Document<BR> Digilink Format<BR> Sound Designer Audio File<BR>
DIIP	Direct Interrupt Identification Port
.DIL	DesignComposer Input DIL Script<BR>
.DIM	AutoCAD Dimension File<BR>
DIMM	Dual In-Line Memory Module
.DIN	DataEase File<BR> ADC Labs eWave File (broadcast automation software)<BR>
DIO	Data Input-Output
.DIP	Graphics File<BR>
.DIR	Procomm Plus Dialing Directory<BR> Macromedia Director File<BR> DEC VAX Directory<BR> Worms Armageddon Archive <BR> ArcView INFO Directory Manager File<BR>
.DIS	DKB Ray Tracer File <BR> DATAIR Data Import Specification Layout File<BR> VAX Mail Distribution File<BR> Corel Draw Thesaurus<BR>
DISA	Data Interchange Standards Association + Direct Inward System Access
.DISCO	Microsoft .NET Web Service Discovery File<BR>
DISP	Displacement (offset)
DIT	Directory Information Tree
DIV	Divide
DIVE	Direct Interface Video Extension [OS/2 Warp]
.DIVX	Movie Encoded with DivX-codec<BR>
DIW	D-Inside Wire [AT&T]
.DIZ	Description In Zip (file name extension)
.DJE	MattBatt iAM-player<BR>
.DJV	DjVu File <BR>
.DJVU	DjVu File <BR>
.DKB	DKBTrace Ray-Traced Graphics File<BR>
.DKZ	Description In Zip File (Danish Version)<BR>
DL	Download (also D/L)
DL/1	Data Manipulation Language 1 [IBM]
.DL4	Lindab Dimsilencer File<BR>
.DL_	Compressed .DLL File in an Install Archive<BR>
.DLC	Echelon HQ Configuration File<BR> Model Dislocation File<BR> 3D Studio Max Animation Controller File (Character Studio)<BR>
DLCI	Data Link Connection Identifier
DLD	Display List Driver
DLE	Data Link Escape
.DLF	Belkin Router Firmware Update<BR>
.DLG	Dialog Resource Script<BR> C++ Dialogue Script<BR> Infinity Engine Game Dialog File<BR> Digital Line Graph (U.S. Geological Survey geographic database)<BR> MicroSim PCBoard NC Drill Descriptive File<BR> ArcView Digital Line Graph File<BR> Infinity Game Engine Inter-Character Dialog <BR>
.DLK	INMOS Transputer Development System Occam Compiler Link Info<BR>
.DLL	Dynamic Link Library<BR> CorelDraw Export/Import Filter<BR>
.DLM	Dirty Little Helper Cheat File<BR> Dynamic Link Module<BR> ASCII Delimited File (sometimes used in voting systems)<BR> 3D Studio Max Character Studio<BR>
DLP	Digital Light Processing [TI]
DLR	DOS LAN Requester
DLS	Data Link Switching [IBM]
DLT	Digital Linear Tape
.DLU	Dirty Little Helper Update File<BR>
DM	Distributed Memory
.DM2	Quake 2 Demo File <BR>
.DM3	Quake 3 Arena Demo File <BR>
.DM_48	Quake 3 Arena Demo File <BR>
.DM_57	Return to Castle Wolfenstein Demo File <BR>
.DM_59	Return to Castle Wolfenstein Demo File <BR>
.DM_66	Quake 3 Arena Demo File <BR>
.DM_67	Quake 3 Arena Demo File <BR>
DMA	Direct Memory Access/Addressing
DMAC	DMA Controller
DMACS	Distributed Manufacturing Automation & Control Software
